timestamp,open,high,low,close,volume
2025-03-20 09:00:00,2055.22000000,2067.15000000,1951.15000000,1982.72000000,4033783.537
2025-03-21 09:00:00,1982.72000000,1995.80000000,1932.00000000,1964.81000000,2832280.447
2025-03-22 09:00:00,1964.81000000,2006.00000000,1963.41000000,1979.56000000,1718916.027
2025-03-23 09:00:00,1979.55000000,2020.00000000,1975.51000000,2005.00000000,2158448.476
2025-03-24 09:00:00,2005.00000000,2104.24000000,1976.46000000,2080.41000000,4667944.526
2025-03-25 09:00:00,2080.40000000,2097.21000000,2036.00000000,2065.22000000,3242153.268
2025-03-26 09:00:00,2065.22000000,2077.70000000,1980.41000000,2008.69000000,3880044.941
2025-03-27 09:00:00,2008.69000000,2036.88000000,1985.71000000,2002.80000000,3264548.453
2025-03-28 09:00:00,2002.80000000,2015.09000000,1854.20000000,1896.02000000,5692204.684
2025-03-29 09:00:00,1896.03000000,1912.94000000,1796.13000000,1827.32000000,4384848.185
2025-03-30 09:00:00,1827.31000000,1848.08000000,1766.04000000,1806.99000000,3858562.080
2025-03-31 09:00:00,1806.99000000,1853.34000000,1775.92000000,1821.59000000,5212530.713
2025-04-01 09:00:00,1821.59000000,1927.79000000,1816.64000000,1904.21000000,4671744.603
2025-04-02 09:00:00,1904.21000000,1957.97000000,1780.52000000,1794.10000000,7079855.203
2025-04-03 09:00:00,1794.11000000,1844.97000000,1747.47000000,1816.48000000,5186368.349
2025-04-04 09:00:00,1816.48000000,1834.70000000,1757.52000000,1815.97000000,6221114.502
2025-04-05 09:00:00,1815.97000000,1826.63000000,1761.18000000,1805.15000000,2358927.115
2025-04-06 09:00:00,1805.14000000,1816.38000000,1535.27000000,1579.98000000,9388042.765
2025-04-07 09:00:00,1579.98000000,1638.47000000,1410.00000000,1552.44000000,17632071.352
2025-04-08 09:00:00,1552.44000000,1618.00000000,1441.62000000,1472.67000000,9197866.830
2025-04-09 09:00:00,1472.68000000,1688.00000000,1384.00000000,1668.69000000,16116570.623
2025-04-10 09:00:00,1668.70000000,1669.19000000,1470.84000000,1521.57000000,9945193.041
2025-04-11 09:00:00,1521.56000000,1590.88000000,1503.63000000,1565.96000000,6468082.686
2025-04-12 09:00:00,1565.97000000,1669.85000000,1545.06000000,1643.60000000,5604513.987
2025-04-13 09:00:00,1643.60000000,1649.20000000,1559.40000000,1596.92000000,6495362.492
2025-04-14 09:00:00,1596.93000000,1691.57000000,1594.73000000,1623.02000000,6972175.930
2025-04-15 09:00:00,1623.02000000,1660.68000000,1582.14000000,1588.00000000,5330097.578
2025-04-16 09:00:00,1588.00000000,1614.95000000,1537.56000000,1576.58000000,7222095.782
2025-04-17 09:00:00,1576.57000000,1616.81000000,1562.26000000,1582.84000000,4942514.542
2025-04-18 09:00:00,1582.84000000,1600.00000000,1572.65000000,1587.91000000,2400463.737
2025-04-19 09:00:00,1587.91000000,1632.29000000,1584.01000000,1612.44000000,2503971.109
2025-04-20 09:00:00,1612.45000000,1618.46000000,1564.69000000,1586.56000000,3100920.987
2025-04-21 09:00:00,1586.57000000,1658.00000000,1560.62000000,1578.64000000,7470078.354
2025-04-22 09:00:00,1578.63000000,1779.02000000,1535.00000000,1755.57000000,10307669.455
2025-04-23 09:00:00,1755.58000000,1838.00000000,1744.30000000,1794.46000000,8309523.120
2025-04-24 09:00:00,1794.45000000,1802.27000000,1721.22000000,1768.80000000,5247333.371
2025-04-25 09:00:00,1768.79000000,1826.91000000,1737.40000000,1783.77000000,5989110.176
2025-04-26 09:00:00,1783.76000000,1841.49000000,1777.31000000,1820.00000000,3965587.849
2025-04-27 09:00:00,1819.99000000,1857.00000000,1780.25000000,1790.21000000,3619555.606
2025-04-28 09:00:00,1790.22000000,1826.71000000,1742.15000000,1799.22000000,6352728.687
2025-04-29 09:00:00,1799.21000000,1842.82000000,1779.36000000,1796.57000000,5315318.445
2025-04-30 09:00:00,1796.57000000,1816.00000000,1730.60000000,1792.71000000,5626543.488
2025-05-01 09:00:00,1792.71000000,1872.71000000,1791.55000000,1837.19000000,5360708.038
2025-05-02 09:00:00,1837.18000000,1871.06000000,1812.00000000,1841.22000000,4329970.344
2025-05-03 09:00:00,1841.22000000,1848.00000000,1807.75000000,1832.55000000,2801643.560
2025-05-04 09:00:00,1832.55000000,1849.53000000,1801.71000000,1807.87000000,3055757.356
2025-05-05 09:00:00,1807.87000000,1832.98000000,1780.02000000,1819.43000000,4641355.365
2025-05-06 09:00:00,1819.43000000,1820.30000000,1750.00000000,1816.22000000,5344191.560
2025-05-07 09:00:00,1816.23000000,1850.00000000,1786.00000000,1810.14000000,5769207.963
2025-05-08 09:00:00,1810.13000000,2227.00000000,1807.72000000,2206.54000000,13290171.723
2025-05-09 09:00:00,2206.53000000,2490.75000000,2183.59000000,2344.30000000,13924417.937
2025-05-10 09:00:00,2344.31000000,2600.76000000,2315.09000000,2581.91000000,9337754.747
2025-05-11 09:00:00,2581.90000000,2608.00000000,2434.89000000,2513.48000000,7493744.561
2025-05-12 09:00:00,2513.48000000,2624.84000000,2406.55000000,2494.16000000,9197060.865
2025-05-13 09:00:00,2494.16000000,2738.62000000,2414.36000000,2678.59000000,8696179.007
2025-05-14 09:00:00,2678.58000000,2724.96000000,2545.00000000,2608.74000000,6914278.151
2025-05-15 09:00:00,2608.75000000,2646.10000000,2475.61000000,2547.75000000,8115677.622
2025-05-16 09:00:00,2547.76000000,2648.68000000,2527.14000000,2535.72000000,5514825.122
2025-05-17 09:00:00,2535.71000000,2537.63000000,2442.65000000,2474.09000000,5088864.020
2025-05-18 09:00:00,2474.09000000,2587.52000000,2312.62000000,2496.98000000,8079064.264
2025-05-19 09:00:00,2496.98000000,2546.97000000,2346.99000000,2526.87000000,8872894.591
2025-05-20 09:00:00,2526.87000000,2588.00000000,2438.39000000,2523.09000000,6945963.632
2025-05-21 09:00:00,2523.08000000,2615.46000000,2450.72000000,2550.26000000,10600046.776
2025-05-22 09:00:00,2550.26000000,2692.61000000,2543.37000000,2663.72000000,6985054.685
2025-05-23 09:00:00,2663.72000000,2734.30000000,2497.00000000,2525.39000000,9061544.830
2025-05-24 09:00:00,2525.38000000,2574.50000000,2511.13000000,2529.27000000,2752527.948
2025-05-25 09:00:00,2529.27000000,2553.00000000,2457.60000000,2550.03000000,4036746.533
2025-05-26 09:00:00,2550.03000000,2598.60000000,2521.29000000,2562.43000000,3750834.338
2025-05-27 09:00:00,2562.42000000,2711.80000000,2508.00000000,2659.84000000,6941172.913
2025-05-28 09:00:00,2659.83000000,2689.13000000,2606.00000000,2680.40000000,5156133.407
2025-05-29 09:00:00,2680.40000000,2788.88000000,2617.11000000,2630.30000000,7588357.955
2025-05-30 09:00:00,2630.30000000,2648.42000000,2503.37000000,2529.63000000,6984847.342
2025-05-31 09:00:00,2529.62000000,2550.00000000,2474.00000000,2527.08000000,3446829.335
2025-06-01 09:00:00,2527.08000000,2547.00000000,2465.00000000,2537.89000000,3484871.729
2025-06-02 09:00:00,2537.89000000,2614.20000000,2472.74000000,2606.48000000,5275446.384
2025-06-03 09:00:00,2606.49000000,2654.98000000,2563.00000000,2592.16000000,5191907.180
2025-06-04 09:00:00,2592.16000000,2679.64000000,2582.41000000,2606.62000000,5284587.533
2025-06-05 09:00:00,2606.62000000,2640.00000000,2390.00000000,2412.90000000,8492400.720
2025-06-06 09:00:00,2412.90000000,2529.67000000,2379.62000000,2475.38000000,5419019.543
2025-06-07 09:00:00,2475.38000000,2545.00000000,2455.85000000,2523.40000000,2692914.761
2025-06-08 09:00:00,2523.41000000,2548.02000000,2483.28000000,2508.32000000,2632952.539
2025-06-09 09:00:00,2508.31000000,2693.20000000,2475.83000000,2679.12000000,5572543.306
2025-06-10 09:00:00,2679.13000000,2827.00000000,2655.00000000,2815.74000000,8830157.515
2025-06-11 09:00:00,2815.74000000,2879.00000000,2742.57000000,2770.34000000,7913878.569
2025-06-12 09:00:00,2770.35000000,2783.90000000,2614.24000000,2641.38000000,7405894.267
2025-06-13 09:00:00,2641.38000000,2644.32000000,2433.80000000,2578.09000000,11165882.996
2025-06-14 09:00:00,2578.10000000,2578.18000000,2486.68000000,2529.66000000,3565324.383
2025-06-15 09:00:00,2529.66000000,2559.76000000,2490.38000000,2546.32000000,3498181.690
2025-06-16 09:00:00,2546.32000000,2680.00000000,2513.38000000,2543.12000000,7101649.996
2025-06-17 09:00:00,2543.11000000,2617.74000000,2451.97000000,2508.99000000,8004120.988
2025-06-18 09:00:00,2508.99000000,2547.35000000,2465.00000000,2523.49000000,6693705.668
2025-06-19 09:00:00,2523.50000000,2546.29000000,2483.58000000,2520.18000000,3666746.681
2025-06-20 09:00:00,2520.17000000,2568.56000000,2363.88000000,2405.42000000,7724171.787
2025-06-21 09:00:00,2405.43000000,2447.96000000,2213.07000000,2294.63000000,6347781.449
2025-06-22 09:00:00,2294.64000000,2312.96000000,2111.00000000,2226.33000000,10976426.378
2025-06-23 09:00:00,2226.33000000,2440.00000000,2187.01000000,2410.39000000,10119602.037
2025-06-24 09:00:00,2410.40000000,2481.28000000,2374.90000000,2447.58000000,6672609.972
2025-06-25 09:00:00,2447.58000000,2467.84000000,2388.23000000,2417.28000000,5000125.213
2025-06-26 09:00:00,2417.28000000,2520.00000000,2392.12000000,2414.54000000,5704994.512
2025-06-27 09:00:00,2414.59000000,2463.38000000,2377.00000000,2422.06000000,4375482.494
2025-06-28 09:00:00,2422.07000000,2447.42000000,2404.75000000,2434.80000000,1533911.759
2025-06-29 09:00:00,2434.80000000,2524.41000000,2406.45000000,2499.25000000,3066795.200
2025-06-30 09:00:00,2499.25000000,2523.43000000,2431.87000000,2484.30000000,5172486.705
2025-07-01 09:00:00,2484.30000000,2499.60000000,2383.33000000,2403.65000000,4506176.030
2025-07-02 09:00:00,2403.66000000,2618.20000000,2367.53000000,2569.37000000,6609066.769
2025-07-03 09:00:00,2569.37000000,2635.00000000,2555.25000000,2590.17000000,5268757.244
2025-07-04 09:00:00,2590.18000000,2601.96000000,2473.07000000,2506.86000000,5033671.720
2025-07-05 09:00:00,2506.87000000,2528.86000000,2486.31000000,2515.25000000,2011813.011
2025-07-06 09:00:00,2515.25000000,2607.08000000,2502.25000000,2569.14000000,3600165.163
2025-07-07 09:00:00,2569.14000000,2589.88000000,2505.37000000,2541.37000000,4567857.773
2025-07-08 09:00:00,2541.36000000,2627.83000000,2522.07000000,2613.97000000,4474456.244
2025-07-09 09:00:00,2613.97000000,2795.73000000,2588.49000000,2767.70000000,7269179.795
2025-07-10 09:00:00,2767.69000000,3010.44000000,2754.08000000,2950.62000000,8576372.082
2025-07-11 09:00:00,2950.61000000,3040.95000000,2913.72000000,2956.93000000,8156318.681
2025-07-12 09:00:00,2956.94000000,2979.00000000,2902.80000000,2941.87000000,3279022.650
2025-07-13 09:00:00,2941.88000000,3019.52000000,2930.00000000,2970.37000000,3503115.926
2025-07-14 09:00:00,2970.37000000,3083.00000000,2961.44000000,3012.26000000,6656768.639
2025-07-15 09:00:00,3012.26000000,3144.48000000,2930.99000000,3137.62000000,8695662.537
2025-07-16 09:00:00,3137.62000000,3423.47000000,3099.60000000,3370.55000000,9404285.667
2025-07-17 09:00:00,3370.54000000,3524.00000000,3311.00000000,3476.65000000,8831516.299
2025-07-18 09:00:00,3476.66000000,3674.43000000,3458.00000000,3546.36000000,9940209.861
2025-07-19 09:00:00,3546.36000000,3608.00000000,3505.00000000,3591.31000000,3451544.417
2025-07-20 09:00:00,3591.32000000,3826.00000000,3578.05000000,3755.67000000,7235342.352
2025-07-21 09:00:00,3755.68000000,3857.82000000,3700.19000000,3760.96000000,6672579.311
2025-07-22 09:00:00,3760.95000000,3798.58000000,3616.53000000,3746.01000000,7931786.206
2025-07-23 09:00:00,3746.02000000,3764.08000000,3526.50000000,3627.49000000,6962184.377
2025-07-24 09:00:00,3627.50000000,3772.63000000,3505.00000000,3706.20000000,7785869.615
2025-07-25 09:00:00,3706.22000000,3746.42000000,3570.13000000,3724.17000000,7413357.205
2025-07-26 09:00:00,3724.18000000,3795.20000000,3694.56000000,3740.00000000,3327830.068
2025-07-27 09:00:00,3740.00000000,3878.53000000,3728.36000000,3871.47000000,4061335.758
2025-07-28 09:00:00,3871.48000000,3940.81000000,3751.03000000,3796.00000000,6290790.926
2025-07-29 09:00:00,3795.99000000,3885.43000000,3712.24000000,3791.55000000,6546244.159
2025-07-30 09:00:00,3791.55000000,3832.61000000,3670.00000000,3808.67000000,5758788.738
2025-07-31 09:00:00,3808.67000000,3878.00000000,3682.23000000,3696.58000000,5397334.756
2025-08-01 09:00:00,3696.57000000,3722.90000000,3428.86000000,3486.42000000,9193572.267
2025-08-02 09:00:00,3486.41000000,3536.48000000,3366.50000000,3392.42000000,5424066.490
2025-08-03 09:00:00,3392.42000000,3520.97000000,3353.51000000,3495.00000000,3427531.227
2025-08-04 09:00:00,3495.01000000,3735.00000000,3489.28000000,3719.42000000,5316512.393
2025-08-05 09:00:00,3719.41000000,3720.10000000,3542.58000000,3610.19000000,5815168.146
2025-08-06 09:00:00,3610.19000000,3697.39000000,3562.34000000,3681.21000000,4199037.186
2025-08-07 09:00:00,3681.21000000,3926.38000000,3645.78000000,3908.40000000,5937102.226
2025-08-08 09:00:00,3908.40000000,4070.00000000,3876.70000000,4009.05000000,6145342.857
2025-08-09 09:00:00,4009.04000000,4325.24000000,4005.02000000,4259.10000000,6548032.730
2025-08-10 09:00:00,4259.11000000,4331.99000000,4160.00000000,4248.77000000,4745124.651
2025-08-11 09:00:00,4248.77000000,4370.00000000,4164.23000000,4221.31000000,7280638.345
2025-08-12 09:00:00,4221.31000000,4640.00000000,4216.61000000,4589.31000000,8478717.163
2025-08-13 09:00:00,4589.31000000,4783.62000000,4562.59000000,4748.37000000,7960032.485
2025-08-14 09:00:00,4748.36000000,4794.00000000,4451.00000000,4545.26000000,10442559.670
2025-08-15 09:00:00,4545.26000000,4670.23000000,4364.00000000,4437.16000000,7420333.141
2025-08-16 09:00:00,4437.15000000,4488.33000000,4370.00000000,4420.22000000,3186954.848
2025-08-17 09:00:00,4420.22000000,4574.95000000,4392.45000000,4470.66000000,4146129.176
2025-08-18 09:00:00,4470.66000000,4480.00000000,4224.10000000,4311.73000000,8232985.759
2025-08-19 09:00:00,4311.72000000,4354.22000000,4064.96000000,4073.94000000,7641112.186
2025-08-20 09:00:00,4073.93000000,4376.13000000,4060.00000000,4334.50000000,7670009.510
2025-08-21 09:00:00,4334.50000000,4338.94000000,4202.00000000,4223.70000000,4937369.302
2025-08-22 09:00:00,4223.69000000,4888.49000000,4206.00000000,4830.37000000,11984283.633
2025-08-23 09:00:00,4830.36000000,4830.37000000,4662.25000000,4777.26000000,3997279.661
2025-08-24 09:00:00,4777.25000000,4957.67000000,4702.47000000,4778.32000000,6361395.851
2025-08-25 09:00:00,4778.33000000,4796.80000000,4331.15000000,4374.25000000,9104476.925
2025-08-26 09:00:00,4374.25000000,4632.92000000,4310.00000000,4598.49000000,6833123.715
2025-08-27 09:00:00,4598.50000000,4662.50000000,4479.01000000,4504.84000000,5766618.714
2025-08-28 09:00:00,4504.86000000,4633.12000000,4425.00000000,4509.10000000,4426437.919
2025-08-29 09:00:00,4509.10000000,4514.66000000,4264.29000000,4358.65000000,6209654.111
2025-08-30 09:00:00,4358.65000000,4414.45000000,4254.97000000,4372.00000000,2942714.992
2025-08-31 09:00:00,4372.00000000,4498.00000000,4370.33000000,4389.58000000,3156027.534
2025-09-01 09:00:00,4389.58000000,4490.00000000,4205.49000000,4313.00000000,5447493.883
2025-09-02 09:00:00,4313.00000000,4414.73000000,4254.33000000,4324.59000000,5122607.494
2025-09-03 09:00:00,4324.58000000,4488.36000000,4281.00000000,4448.22000000,3880391.161
2025-09-04 09:00:00,4448.22000000,4480.99000000,4263.00000000,4295.68000000,4894116.686
2025-09-05 09:00:00,4295.68000000,4494.45000000,4252.47000000,4305.71000000,6326357.485
2025-09-06 09:00:00,4305.71000000,4327.00000000,4220.00000000,4271.69000000,2147554.767
2025-09-07 09:00:00,4271.68000000,4336.05000000,4267.44000000,4303.84000000,1711470.552
2025-09-08 09:00:00,4303.83000000,4382.75000000,4276.21000000,4303.98000000,3546410.615
2025-09-09 09:00:00,4303.97000000,4380.77000000,4275.00000000,4308.40000000,3523559.615
2025-09-10 09:00:00,4308.41000000,4453.56000000,4283.00000000,4347.83000000,4432223.474
2025-09-11 09:00:00,4347.83000000,4483.44000000,4328.88000000,4456.86000000,4235830.637
2025-09-12 09:00:00,4456.87000000,4750.00000000,4448.35000000,4710.83000000,4819201.204
2025-09-13 09:00:00,4710.82000000,4768.00000000,4603.00000000,4664.74000000,3171687.815
2025-09-14 09:00:00,4664.74000000,4691.30000000,4575.00000000,4602.00000000,2511259.911
2025-09-15 09:00:00,4602.00000000,4668.00000000,4463.00000000,4521.54000000,4176404.992
2025-09-16 09:00:00,4521.54000000,4536.31000000,4421.01000000,4499.41000000,3109858.769
2025-09-17 09:00:00,4499.41000000,4615.26000000,4404.08000000,4588.30000000,5124507.153
2025-09-18 09:00:00,4588.31000000,4642.60000000,4551.75000000,4585.31000000,2928393.691
2025-09-19 09:00:00,4585.32000000,4619.50000000,4433.00000000,4466.49000000,3411338.530
2025-09-20 09:00:00,4466.48000000,4506.75000000,4451.62000000,4478.27000000,1210096.976
2025-09-21 09:00:00,4478.26000000,4497.01000000,4440.01000000,4443.01000000,1366255.572
2025-09-22 09:00:00,4443.00000000,4454.01000000,4000.88000000,4196.86000000,6100386.078
2025-09-23 09:00:00,4196.87000000,4230.06000000,4112.43000000,4162.25000000,3491189.582
2025-09-24 09:00:00,4162.25000000,4204.99000000,4070.00000000,4150.51000000,3047254.366
2025-09-25 09:00:00,4150.51000000,4158.95000000,3822.00000000,3873.10000000,8452019.741
2025-09-26 09:00:00,3873.10000000,4066.39000000,3866.00000000,4030.17000000,4740997.735
2025-09-27 09:00:00,4030.17000000,4038.62000000,3971.45000000,4017.01000000,1763090.139
2025-09-28 09:00:00,4017.01000000,4143.05000000,3963.10000000,4139.55000000,2514830.299
2025-09-29 09:00:00,4139.54000000,4234.27000000,4080.00000000,4212.98000000,3781396.686
2025-09-30 09:00:00,4212.99000000,4246.87000000,4091.00000000,4142.75000000,3692892.942
2025-10-01 09:00:00,4142.75000000,4356.07000000,4120.61000000,4345.85000000,4436505.357
2025-10-02 09:00:00,4345.85000000,4516.65000000,4330.11000000,4481.70000000,4471666.244
2025-10-03 09:00:00,4481.70000000,4590.83000000,4426.00000000,4511.11000000,4421328.072
2025-10-04 09:00:00,4511.12000000,4515.80000000,4438.00000000,4484.79000000,1887541.368
2025-10-05 09:00:00,4484.79000000,4618.44000000,4465.01000000,4512.34000000,3476365.707
2025-10-06 09:00:00,4512.35000000,4734.99000000,4486.05000000,4682.43000000,3988549.973
2025-10-07 09:00:00,4682.42000000,4754.00000000,4422.44000000,4445.76000000,5946456.672
2025-10-08 09:00:00,4445.77000000,4556.75000000,4408.69000000,4523.67000000,3755083.452
2025-10-09 09:00:00,4523.66000000,4529.15000000,4262.55000000,4365.83000000,5102570.656
2025-10-10 09:00:00,4365.83000000,4392.00000000,3400.00000000,3819.99000000,12017119.047
2025-10-11 09:00:00,3820.00000000,3874.28000000,3640.00000000,3744.99000000,5215588.468
2025-10-12 09:00:00,3744.99000000,4200.00000000,3692.96000000,4149.99000000,9472267.390
2025-10-13 09:00:00,4150.00000000,4293.03000000,4034.12000000,4239.70000000,7867416.540
2025-10-14 09:00:00,4239.70000000,4262.00000000,3885.09000000,4123.05000000,8470013.274
2025-10-15 09:00:00,4123.06000000,4216.12000000,3925.00000000,3983.81000000,5383244.010
2025-10-16 09:00:00,3983.80000000,4089.34000000,3822.50000000,3892.02000000,5731700.779
2025-10-17 09:00:00,3892.02000000,3948.06000000,3671.00000000,3829.99000000,6653715.864
2025-10-18 09:00:00,3830.00000000,3926.00000000,3817.21000000,3887.01000000,1938785.098
2025-10-19 09:00:00,3887.01000000,4030.00000000,3810.00000000,3980.59000000,3378168.171
2025-10-20 09:00:00,3980.60000000,4085.00000000,3906.89000000,3977.54000000,3964193.706
2025-10-21 09:00:00,3977.54000000,4108.41000000,3838.21000000,3871.11000000,6065458.751
2025-10-22 09:00:00,3871.11000000,3887.45000000,3706.31000000,3803.93000000,5014922.865
2025-10-23 09:00:00,3803.94000000,3933.40000000,3794.89000000,3855.21000000,3703936.916
2025-10-24 09:00:00,3855.22000000,4026.48000000,3844.02000000,3933.19000000,3655431.455
2025-10-25 09:00:00,3933.20000000,3968.93000000,3910.00000000,3952.25000000,1294911.079
2025-10-26 09:00:00,3952.24000000,4179.27000000,3914.30000000,4156.37000000,2929386.864
2025-10-27 09:00:00,4156.36000000,4253.00000000,4090.61000000,4118.47000000,4177961.802
2025-10-28 09:00:00,4118.46000000,4174.08000000,3925.01000000,3977.56000000,4291976.218
2025-10-29 09:00:00,3977.56000000,4034.99000000,3836.00000000,3900.38000000,4458210.334
2025-10-30 09:00:00,3900.38000000,3947.00000000,3677.70000000,3802.80000000,5769173.941
2025-10-31 09:00:00,3802.80000000,3904.90000000,3794.13000000,3846.42000000,3815967.522
2025-11-01 09:00:00,3846.42000000,3907.61000000,3828.80000000,3872.14000000,1270485.006
2025-11-02 09:00:00,3872.14000000,3917.00000000,3837.04000000,3904.80000000,1816853.789
2025-11-03 09:00:00,3904.79000000,3913.34000000,3556.00000000,3602.15000000,6599474.497
2025-11-04 09:00:00,3602.15000000,3653.65000000,3055.00000000,3285.28000000,10678270.996
2025-11-05 09:00:00,3285.28000000,3479.00000000,3165.41000000,3423.06000000,5529908.978
2025-11-06 09:00:00,3423.06000000,3455.00000000,3245.00000000,3313.70000000,4923419.396
2025-11-07 09:00:00,3313.70000000,3472.23000000,3192.92000000,3434.36000000,5003943.428
2025-11-08 09:00:00,3434.37000000,3490.00000000,3353.31000000,3400.07000000,2663386.219
2025-11-09 09:00:00,3400.08000000,3624.40000000,3356.74000000,3581.31000000,3242104.849
2025-11-10 09:00:00,3581.31000000,3658.00000000,3505.55000000,3566.38000000,3732092.709
2025-11-11 09:00:00,3566.38000000,3647.54000000,3403.02000000,3416.32000000,4510443.944
2025-11-12 09:00:00,3416.33000000,3587.24000000,3370.00000000,3413.46000000,4885053.439
2025-11-13 09:00:00,3413.45000000,3565.00000000,3152.49000000,3230.12000000,7753251.790
2025-11-14 09:00:00,3230.13000000,3255.95000000,3068.00000000,3111.20000000,8107655.483
2025-11-15 09:00:00,3111.20000000,3230.56000000,3109.16000000,3166.55000000,2382547.615
2025-11-16 09:00:00,3166.56000000,3248.50000000,3001.01000000,3094.05000000,5514051.792
2025-11-17 09:00:00,3094.04000000,3223.22000000,2958.00000000,3030.06000000,6720441.979
2025-11-18 09:00:00,3030.06000000,3169.28000000,2943.31000000,3122.20000000,6218662.842
2025-11-19 09:00:00,3122.20000000,3125.05000000,2873.00000000,3024.09000000,7755927.867
2025-11-20 09:00:00,3024.08000000,3063.00000000,2788.01000000,2832.97000000,8009557.115
2025-11-21 09:00:00,2832.96000000,2885.84000000,2620.00000000,2764.69000000,10727173.104
2025-11-22 09:00:00,2764.70000000,2798.00000000,2702.87000000,2769.06000000,2709820.893
2025-11-23 09:00:00,2769.06000000,2857.00000000,2766.87000000,2800.73000000,3288963.717
2025-11-24 09:00:00,2800.74000000,2986.98000000,2761.38000000,2952.19000000,6158375.151
2025-11-25 09:00:00,2952.18000000,2979.31000000,2855.00000000,2958.24000000,4774258.874
2025-11-26 09:00:00,2958.24000000,3044.46000000,2887.09000000,3025.02000000,4273427.784
2025-11-27 09:00:00,3025.02000000,3070.00000000,2983.81000000,3013.80000000,2959023.537
2025-11-28 09:00:00,3013.81000000,3099.00000000,2992.10000000,3029.80000000,3878973.607
2025-11-29 09:00:00,3029.80000000,3051.46000000,2960.01000000,2987.96000000,2258392.443
2025-11-30 09:00:00,2987.96000000,3052.21000000,2974.00000000,2990.02000000,1978839.300
2025-12-01 09:00:00,2990.02000000,2998.84000000,2718.07000000,2797.47000000,6741830.720
2025-12-02 09:00:00,2797.48000000,3034.94000000,2780.60000000,2994.63000000,5080990.853
2025-12-03 09:00:00,2994.63000000,3216.53000000,2983.76000000,3187.07000000,5461248.054
2025-12-04 09:00:00,3187.08000000,3239.27000000,3064.81000000,3132.01000000,5001099.111
2025-12-05 09:00:00,3132.01000000,3192.72000000,2978.00000000,3020.38000000,5378728.010
